,brand,Reg. No.,Engine,Brakes,Tyres,clutch,Body,price
25219,1,XZ-42F-25219,8.8,2.2,3.4,4.4,1.6,19231
25220,1,XX-43G-25220,9.6,9,4.8,4.4,6.8,35825
25221,1,XY-44H-25221,8.4,8,7.2,2.8,5.6,34899
25222,1,XZ-45I-25222,7.8,6.6,6.8,4.8,7.4,30895
25223,1,XX-46J-25223,9.8,2.6,8.2,5.8,4.8,32707
25224,1,XY-47K-25224,3.2,2.2,4.8,3.4,10,24995
25225,1,XZ-48L-25225,3.4,6.6,1.4,4.2,9.8,26947
25226,1,XX-49M-25226,9.8,1,1.4,2.2,5.6,21908
25227,1,XY-50N-25227,8.6,8.4,4.4,9.2,7.8,34161
25228,1,XZ-51O-25228,8.2,3.6,9.4,8.8,9.4,43111
25229,1,XX-52P-25229,9.8,4.6,7.8,5,1.2,24617
25230,1,XY-53Q-25230,4,8.2,1.8,5.4,4,21870
25231,1,XZ-54R-25231,4.2,8.2,4.8,4.8,3.8,24461
25232,1,XX-55S-25232,4.8,8.2,1.6,5.6,7.4,29024
25233,1,XY-56T-25233,8.4,7.8,1.6,2.8,5.2,26589
25234,1,XZ-57U-25234,8.6,6.4,1.8,4.8,1.4,22593
25235,1,XX-58V-25235,7.8,6.4,4.2,3,9,30929
25236,1,XY-59W-25236,6.8,6.8,9.6,4.4,6.6,29460
25237,1,XZ-60X-25237,6.6,1.8,9.2,7.4,5.4,26533
25238,1,XX-61Y-25238,4.2,2.4,3.6,6.6,3,20180
25239,1,XY-62Z-25239,1.2,8.4,3,9.2,3.4,26221
25240,1,XZ-63A-25240,6.6,1.4,9.2,6.8,4.4,30113
25241,1,XX-64B-25241,6,1.2,8.8,6.4,3.8,27733
25242,1,XY-65C-25242,1.4,6.4,2.4,10,4.8,22908
25243,1,XZ-66D-25243,1.2,1.4,8,1,9,19537
25244,1,XX-67E-25244,4,8.8,8.2,5,7.2,30132
25245,1,XY-68F-25245,7.8,8,6.2,1.2,8.4,32074
25246,1,XZ-69G-25246,5.2,8.2,2.8,3.2,6.6,25173
25247,1,XX-70H-25247,2.4,6.2,4,3,3.6,17293
25248,1,XY-71I-25248,1.6,5.2,4.6,1.2,2.2,13313
25249,1,XZ-72J-25249,7.4,5,2.2,9.8,1.8,23818
25250,1,XX-73K-25250,5.8,5.2,3,2.8,4.4,18503
25251,1,XY-74L-25251,5,6.4,9.6,7.4,3,27802
25252,1,XZ-75M-25252,4.4,6,5.4,3.6,6.8,24290
25253,1,XX-76N-25253,3.8,8.8,1.2,2.6,2.2,17032
25254,1,XY-77O-25254,2,5.4,10,8.6,4.4,33163
25255,1,XZ-78P-25255,1.4,1.8,2.6,4.6,5,13367
25256,1,XX-79Q-25256,2.2,7.8,4.2,7.8,9.6,27599
25257,1,XY-80R-25257,8.6,8.2,6.8,5.8,8.8,37638
25258,1,XZ-81S-25258,2.6,2.8,9.2,5.2,8.2,24615
25259,1,XX-82T-25259,5.2,2.2,8.4,4,4,20973
25260,1,XY-83U-25260,7.6,6.8,8,9.2,9.8,44666
25261,1,XZ-84V-25261,6.4,10,4.4,2.4,6,26090
25262,1,XX-85W-25262,1.6,3.2,6.4,4.4,7.8,24004
25263,1,XY-86X-25263,4.2,7.2,3.6,8.8,4.4,27269
25264,1,XZ-87Y-25264,8.8,2.2,6.8,7.4,7.4,31505
25265,1,XX-88Z-25265,8.4,8.6,2,8.6,3.2,29192
25266,1,XY-89A-25266,1.6,5.6,1.8,1.8,7.4,17397
25267,1,XZ-90B-25267,7.2,9.4,7.8,5.4,1.2,31279
25268,1,XX-91C-25268,5.6,2.8,7.2,10,5.4,31949
25269,1,XY-92D-25269,9.6,7.2,4.6,2.6,5.8,30730
25270,1,XZ-93E-25270,4.8,6.6,2.8,7.8,1.6,22913
25271,1,XX-94F-25271,10,4.2,7.8,3.8,6,32773
25272,1,XY-95G-25272,7,8.2,5.6,1.6,6.8,25205
25273,1,XZ-96H-25273,1.4,5,8.2,2.4,6.2,22267
25274,1,XX-97I-25274,4.8,1.6,2,8.6,3,19442
25275,1,XY-98J-25275,1,9.6,1.8,1.6,5.8,17881
25276,1,XZ-99K-25276,1.8,1.4,1.2,3.2,3.2,10512
25277,1,XX-11A-25277,5.4,6.2,2.8,1,6.6,21954
25278,1,XY-12B-25278,2.2,2.2,2.4,6,7.2,21008
25279,1,XZ-13C-25279,10,1.4,6.4,7.6,4.4,32115
25280,1,XX-14D-25280,9.6,4.6,7.8,4,7.8,36872
25281,1,XY-15E-25281,8.8,7.2,6.8,5.4,8.8,36401
25282,1,XZ-16F-25282,5.6,9.6,2,3.8,9.8,30615
25283,1,XX-17G-25283,8.8,5.6,6.2,4.4,3.6,31328
25284,1,XY-18H-25284,9.2,1.2,5.8,9.2,6.8,34943
25285,1,XZ-19I-25285,3,8.2,9.4,2.8,4.8,29224
25286,1,XX-20J-25286,9.2,5.6,5,2,7.4,31916
25287,1,XY-21K-25287,2.4,3.8,7.6,9,5.8,28454
25288,1,XZ-22L-25288,8.4,10,9,5.4,1.2,37397
25289,1,XX-23M-25289,5.2,8.4,6.6,7.2,10,39891
25290,1,XY-24N-25290,4,8.2,7.6,5.8,4.2,32777
25291,1,XZ-25O-25291,3.6,2.4,4.4,4.8,10,22645
25292,1,XX-26P-25292,6.4,6,5.2,2.2,10,27395
25293,1,XY-27Q-25293,7.4,1.8,1.8,8,3.2,20102
25294,1,XZ-28R-25294,3.4,7.8,8.8,6.8,4.2,29456
25295,1,XX-29S-25295,7.2,9,8.2,8,9,38717
25296,1,XY-30T-25296,1,3,8,4.4,7.2,23338
25297,1,XZ-31U-25297,6.8,9.6,7.4,5.8,2.8,35034
25298,1,XX-32V-25298,4,3.8,8.8,9.4,8.8,37003
25299,1,XY-33W-25299,5.2,2.2,5.8,6.6,4.8,25832
25300,1,XZ-34X-25300,1.2,7,1.6,7,8.2,24355
25301,1,XX-35Y-25301,8,4.4,6,6,1.2,24133
25302,1,XY-36Z-25302,5.4,3.4,6.8,8,1.6,22433
25303,1,XZ-37A-25303,2.2,5.4,8.8,8,6.8,34242
25304,1,XX-38B-25304,7,9.6,6.4,10,4.4,37613
25305,1,XY-39C-25305,7,5.6,6.6,4.8,3.2,28587
25306,1,XZ-40D-25306,9,3.8,8.6,5.4,6.6,33520
25307,1,XX-41E-25307,3,8,5.4,8.4,3,25448
25308,1,XY-42F-25308,2.2,6.6,9.6,7.8,9.4,32610
25309,1,XZ-43G-25309,1,6.8,9,9.6,7.2,32915
25310,1,XX-44H-25310,7,9.2,3,4.6,5.2,25885
25311,1,XY-45I-25311,4.6,8,1,1.6,6.6,19557
25312,1,XZ-46J-25312,4,1.4,1,7.4,1,14938
25313,1,XX-47K-25313,1.4,1.2,2,4.2,2,9945
25314,1,XY-48L-25314,4,9.8,2,9.2,8.6,33116
25315,1,XZ-49M-25315,4.6,5.2,8,9.4,3.4,32555
25316,1,XX-50N-25316,3.8,4.4,1,6.4,3.4,20738
25317,1,XY-51O-25317,1,9.4,5.2,6.8,7.4,29702
25318,1,XZ-52P-25318,1.8,5.2,7.8,1.2,5.6,19740
25319,1,XX-53Q-25319,6.2,4.6,4.8,2.8,5.6,25577
25320,1,XY-54R-25320,4.6,3.6,8.8,9.4,4.2,27910
25321,1,XZ-55S-25321,9.8,9.2,8.4,2,4.8,30383
25322,1,XX-56T-25322,9,2.6,9.6,1.6,2.6,24470
25323,1,XY-57U-25323,9.6,1.4,5.8,8,8.6,36576
25324,1,XZ-58V-25324,2.6,8.6,5.2,9.6,8.8,32816
25325,1,XX-59W-25325,7.4,6.8,7.6,5.2,10,38154
25326,1,XY-60X-25326,8.2,5.6,4,3.4,6.8,26874
25327,1,XZ-61Y-25327,5,8,4.6,4,9.8,31287
25328,1,XX-62Z-25328,7.8,2.4,3.8,8.4,4.8,28873
25329,1,XY-63A-25329,4.4,5.2,9.4,2.6,5.8,27326
25330,1,XZ-64B-25330,2.4,9.4,8.2,3,9.8,34758
25331,1,XX-65C-25331,1,8.8,9.2,8.2,2,29866
25332,1,XY-66D-25332,5.2,9,6.4,2.4,7.4,28540
25333,1,XZ-67E-25333,9.4,8.4,4,4.4,9.8,35935
25334,1,XX-68F-25334,6.2,6.6,9.4,8.4,4.6,36351
25335,1,XY-69G-25335,6.4,6.6,8.6,5,3.8,32571
25336,1,XZ-70H-25336,6.2,2.2,3.2,5,8.6,27687
25337,1,XX-71I-25337,4.6,5.8,3.4,9.8,7.4,30349
25338,1,XY-72J-25338,10,1.8,6.8,10,4.2,33361
25339,1,XZ-73K-25339,8.8,6,1.4,5,10,33877
25340,1,XX-74L-25340,3,2.2,4.8,7.4,2,16996
25341,1,XY-75M-25341,1.4,9.8,2.6,5,1.6,20057
25342,1,XZ-76N-25342,3.2,5.8,3,10,6.6,25082
25343,1,XX-77O-25343,4,1,2.8,2,3.4,11252
25344,1,XY-78P-25344,1,9.6,4.2,7,7.6,30150
25345,1,XZ-79Q-25345,6.8,2,2.6,4,2.4,19236
25346,1,XX-80R-25346,5.6,4.2,2.2,7.8,5.2,21925
25347,1,XY-81S-25347,6.6,2.8,5,1.2,5.4,22254
25348,1,XZ-82T-25348,5,4,5.6,5.8,2.4,23997
25349,1,XX-83U-25349,6.8,9,8.6,3.2,1.4,30531
25350,1,XY-84V-25350,4.2,1,10,7,6,25307
25351,1,XZ-85W-25351,8.4,9.2,6.2,8.2,9,37445
25352,1,XX-86X-25352,2,3,2.2,9,4,19018
25353,1,XY-87Y-25353,7,1,3.8,5.4,5.8,24304
25354,1,XZ-88Z-25354,3.4,5,2.4,1.6,1.2,12992
25355,1,XX-89A-25355,9.2,4.2,1.2,4.4,9.2,27430
25356,1,XY-90B-25356,10,1.4,7.2,6.8,6.6,34986
25357,1,XZ-91C-25357,8.6,2.4,4.4,9,9.8,34569
25358,1,XX-92D-25358,4.4,8.6,3.4,8.2,3.4,26211
25359,1,XY-93E-25359,8,4,9,1.6,8.2,30255
25360,1,XZ-94F-25360,7.4,4.8,9.2,5.4,2.4,32117
25361,1,XX-95G-25361,2.6,10,6.8,5.2,3.8,28494
25362,1,XY-96H-25362,5.4,7.2,5.8,2.8,8.8,26229
25363,1,XZ-97I-25363,8,3.8,2,7.6,9.8,27578
25364,1,XX-98J-25364,7.4,7.8,1.4,1.6,1.4,20511
25365,1,XY-99K-25365,5.6,8.6,3,2.2,6.8,22529
25366,1,XZ-11A-25366,6.2,6.6,3.8,4.2,9,26894
25367,1,XX-12B-25367,8.4,4.8,6,3.2,7.2,26643
25368,1,XY-13C-25368,3.4,2,3,4.2,2.6,14470
25369,1,XZ-14D-25369,4.8,2.4,8,8.2,4.6,25791
25370,1,XX-15E-25370,4.4,2.6,8.6,7.4,7.8,31576
25371,1,XY-16F-25371,6.4,4.4,4.6,6.2,1.4,21254
25372,1,XZ-17G-25372,6.2,4.8,5.4,4.4,2.4,23019
25373,1,XX-18H-25373,9,2.8,6.2,2.6,3.4,25325
25374,1,XY-19I-25374,5.4,9.2,4.6,3,8,26884
25375,1,XZ-20J-25375,1.6,6.8,8.2,7.2,1.4,25744
25376,1,XX-21K-25376,7.6,10,5.6,4.8,3.8,33527
25377,1,XY-22L-25377,6,1.8,9.4,9,3.2,28597
25378,1,XZ-23M-25378,7.4,7.4,5.8,4,1.8,26384
25379,1,XX-24N-25379,1.6,7.8,3.8,5.8,3.6,24749
25380,1,XY-25O-25380,8.6,7.4,7.8,4.4,4.2,31477
25381,1,XZ-26P-25381,4.4,8.8,9.4,1.4,6,31008
25382,1,XX-27Q-25382,2.2,3.2,10,5,1,23101
25383,1,XY-28R-25383,2.2,3.4,5.4,4.2,7.6,19496
25384,1,XZ-29S-25384,1.2,5.2,3.8,9.6,7,28826
25385,1,XX-30T-25385,6.4,4,1,4,5.6,19891
25386,1,XY-31U-25386,2.4,8.6,7.8,5.6,4,25597
25387,1,XZ-32V-25387,3.8,4.6,2.2,7,4.2,19269
25388,1,XX-33W-25388,7,9,6.4,1.2,3.2,27355
25389,1,XY-34X-25389,1.2,5.6,6,2,8,21541
25390,1,XZ-35Y-25390,5.4,5.4,5.6,5,2,24980
25391,1,XX-36Z-25391,1.6,8.6,6.4,3.4,4.6,23906
25392,1,XY-37A-25392,8.2,6.4,8.8,3,9.4,34705
25393,1,XZ-38B-25393,3.4,3,6.4,6,10,31297
25394,1,XX-39C-25394,8.4,2.2,8.6,6.6,4.8,32785
25395,1,XY-40D-25395,3.8,2.4,10,8.2,2.2,22794
25396,1,XZ-41E-25396,7,2.6,6.6,10,2.2,27735
25397,1,XX-42F-25397,6.2,7,9.4,4.2,2.8,29724
25398,1,XY-43G-25398,8,1.4,4.6,7.2,8.2,25387
25399,1,XZ-44H-25399,9.8,6.8,9.2,4.4,8.4,38090
25400,1,XX-45I-25400,3.8,4.6,1.6,9.8,7.6,29587
25401,1,XY-46J-25401,3.6,2.6,5.6,6,7.8,21814
25402,1,XZ-47K-25402,10,9,5.6,3.8,3.2,27154
25403,1,XX-48L-25403,1.2,3,2,7.8,8.6,21915
25404,1,XY-49M-25404,6.8,4,7.8,7.4,9.2,38579
25405,1,XZ-50N-25405,5.4,4.2,1,3.4,7.8,19099
25406,1,XX-51O-25406,4.6,3.4,3.8,1.2,1.2,14021
25407,1,XY-52P-25407,5.6,3.6,8.4,3.4,8.2,29489
25408,1,XZ-53Q-25408,5.4,7,8.2,8,1,30763
25409,1,XX-54R-25409,9.2,6.6,4.8,8.4,5,31042
25410,1,XY-55S-25410,9.6,8.2,9.8,2.6,9,34378
25411,1,XZ-56T-25411,4.8,4.8,4.6,10,8.4,32717
25412,1,XX-57U-25412,4,9.2,4.2,3.4,2,20331
25413,1,XY-58V-25413,4.6,1.2,8,8.2,1.4,23302
25414,1,XZ-59W-25414,8,6.2,7,4.8,3.2,25670
25415,1,XX-60X-25415,10,2,6.2,1.4,6.8,23786
25416,1,XY-61Y-25416,5.6,4.2,7.2,5.2,6,30865
25417,1,XZ-62Z-25417,7.8,9.8,1.4,4.8,1.4,27324
25418,1,XX-63A-25418,6,3,5.2,3.8,1.6,19647
25419,1,XY-64B-25419,5,9.8,7,9.4,4,35527
25420,1,XZ-65C-25420,6,8.8,8,4.6,7.8,38020
25421,1,XX-66D-25421,1,2.8,6.4,7.4,1.4,19445
25422,1,XY-67E-25422,6.6,5.8,7.2,6.2,9.8,37971
25423,1,XZ-68F-25423,2.6,8,8.8,3.2,5.8,25870
25424,1,XX-69G-25424,3.6,4.6,7.2,6.4,9.6,31683
25425,1,XY-70H-25425,7,5,8.8,1,5.6,29767
25426,1,XZ-71I-25426,8.4,4.8,1.2,7,6.6,25522
25427,1,XX-72J-25427,2.8,7.2,2,6.4,6.6,24288
25428,1,XY-73K-25428,3.2,8.6,3.6,4,1.6,20660
25429,1,XZ-74L-25429,7.2,3,5.6,1,9.4,22710
25430,1,XX-75M-25430,8.8,7.2,6.2,2.4,9.8,36433
25431,1,XY-76N-25431,5,3.8,8.6,5.8,2.6,24500
25432,1,XZ-77O-25432,4.4,6.6,8.8,8.2,7.2,30321
25433,1,XX-78P-25433,9.8,3.2,5.6,4.4,6.6,32371
25434,1,XY-79Q-25434,3,3.8,4.6,9.6,4.2,24542
25435,1,XZ-80R-25435,9.6,9.4,3.8,6.2,4.6,33388
25436,1,XX-81S-25436,6.4,7.8,5.8,2.6,4.2,27644
25437,1,XY-82T-25437,6.8,1.4,8.4,2.4,2.4,19930
25438,1,XZ-83U-25438,6.8,6.4,9.2,4.4,5.4,33630
25439,1,XX-84V-25439,3.2,2.8,4.8,6.8,8.8,26543
25440,1,XY-85W-25440,1,8.8,2,3.8,1.4,17719
25441,1,XZ-86X-25441,2.4,9.8,7.8,6.2,1.2,27079
25442,1,XX-87Y-25442,5,1.4,9.2,6.6,2.4,24342
25443,1,XY-88Z-25443,2.4,6.8,7.6,8.6,3.2,28017
25444,1,XZ-89A-25444,1.8,10,2.4,7.4,8,30683
25445,1,XX-90B-25445,4.4,6.4,6.2,5.4,3,26535
25446,1,XY-91C-25446,6.2,4,7.2,9.8,7.8,34034
25447,1,XZ-92D-25447,3.4,1,6.6,7.8,9.4,28801
25448,1,XX-93E-25448,1.4,4.4,7.4,7.8,4.4,25545
25449,1,XY-94F-25449,6.8,10,8.4,4.8,6.8,34482
25450,1,XZ-95G-25450,4.2,3.6,3.4,2.8,8.6,20491
25451,1,XX-96H-25451,1.2,9.6,8,8,6.6,31486
25452,1,XY-97I-25452,2.8,3.8,3.4,4.8,3.4,15847
25453,1,XZ-98J-25453,4,4.4,8.4,9.6,7.6,35306
25454,1,XX-99K-25454,6.6,2.2,7.2,6.2,9,30695
25455,1,XY-11A-25455,3,7.6,6.8,8.6,6.8,31393
25456,1,XZ-12B-25456,8,6.4,3.4,8.2,7.8,33922
25457,1,XX-13C-25457,9.6,2.8,5.8,1.4,5,23832
25458,1,XY-14D-25458,9.8,5.2,7.6,6,4.8,29913
25459,1,XZ-15E-25459,1,6,3.2,7.2,3.2,21156
25460,1,XX-16F-25460,2.2,6.6,1.6,6.8,9.2,27984
25461,1,XY-17G-25461,8.2,9.8,3.4,8.6,8.2,33009
25462,1,XZ-18H-25462,7.2,5.8,4.2,7.6,2.8,29413
25463,1,XX-19I-25463,2,8.8,5.6,6.8,2,22418
25464,1,XY-20J-25464,8.8,3.8,2.8,3.2,3.8,21170
25465,1,XZ-21K-25465,3.8,6,6,5.6,4.8,25587
25466,1,XX-22L-25466,7,6.6,2.2,8,1.4,23227
25467,1,XY-23M-25467,2.8,9.4,1,1.4,5.4,19178
25468,1,XZ-24N-25468,1,3,6.6,6.8,5.4,22773
25469,1,XX-25O-25469,5,4,8.8,1.8,2.4,23274
25470,1,XY-26P-25470,4.6,3.2,1.8,2,5.4,18209
25471,1,XZ-27Q-25471,7.2,9,7.4,8.2,5.8,36810
25472,1,XX-28R-25472,10,8.4,7.8,6.4,3.2,31429
25473,1,XY-29S-25473,5,7.8,7.6,5,9.6,36838
25474,1,XZ-30T-25474,1.8,6,8.2,7.8,8.2,27555
25475,1,XX-31U-25475,2.4,7.4,5.6,8.2,4.2,24172
25476,1,XY-32V-25476,6,2.8,8.2,4.4,8.4,29103
25477,1,XZ-33W-25477,1.2,5.8,4.6,6.2,8.8,28659
25478,1,XX-34X-25478,3.4,8.6,4.4,1.4,8,24593
25479,1,XY-35Y-25479,2.2,5.8,7.4,4,1.6,20446
25480,1,XZ-36Z-25480,5.4,3.8,3.2,5.8,3.4,18509
25481,1,XX-37A-25481,7.6,7.6,5.8,7,9.2,33394
25482,1,XY-38B-25482,7.8,7,1.2,4.8,5.8,25219
25483,1,XZ-39C-25483,5.4,7.4,6.2,8.4,2.2,30879
25484,1,XX-40D-25484,5,1.4,4.8,7.4,5,24556
25485,1,XY-41E-25485,6.2,6.6,9.6,8.6,1,32653
25486,1,XZ-42F-25486,3.2,3.8,4.6,9.8,8.4,25562
25487,1,XX-43G-25487,3.6,4.2,6,4.6,8.6,28976
25488,1,XY-44H-25488,2.6,10,3.4,3,9.2,25070
25489,1,XZ-45I-25489,8,6.8,7.6,9,3.8,37924
25490,1,XX-46J-25490,9.2,9.2,4.4,8,3.4,31563
25491,1,XY-47K-25491,3.6,3.4,2.2,2,4.6,16359
25492,1,XZ-48L-25492,1.2,1,4.8,8.8,4,19871
25493,1,XX-49M-25493,3.2,2.2,7,3.4,5.6,22690
25494,1,XY-50N-25494,9.4,9.4,7.4,4.4,9.4,36244
25495,1,XZ-51O-25495,1.8,8.6,4,4.4,8.4,25511
25496,1,XX-52P-25496,2.4,4,1.8,6.6,2.8,15863
25497,1,XY-53Q-25497,7.4,8.4,2.8,2.2,4,23401
25498,1,XZ-54R-25498,8.4,10,5.6,9.6,5.2,36274
25499,1,XX-55S-25499,8.6,1.4,5.8,5.6,5.2,25754
25500,1,XY-56T-25500,9.6,2.2,4.6,2.4,6.6,23830
25501,1,XZ-57U-25501,9.2,7.8,3,10,7.2,37267
25502,1,XX-58V-25502,8.6,8.6,3.8,5.2,6.4,30096
25503,1,XY-59W-25503,9.4,2.8,3.6,7.4,9.6,28785
25504,1,XZ-60X-25504,1.2,6.2,8.4,8.2,4,29949
25505,1,XX-61Y-25505,9.4,2.8,1.2,2,9.8,25699
25506,1,XY-62Z-25506,1.4,1,1.4,4.8,6.8,14619
25507,1,XZ-63A-25507,6.2,9.4,2,9.6,9,39480
25508,1,XX-64B-25508,5.2,2.4,8,4.4,5.2,24822
25509,1,XY-65C-25509,4.2,8.4,7.6,8.6,7.4,32953
25510,1,XZ-66D-25510,6.6,1.2,9.8,2,8.8,26935
25511,1,XX-67E-25511,8.2,4.6,5.2,8.4,5,27547
25512,1,XY-68F-25512,6.2,5.4,2.8,9.6,9,33178
25513,1,XZ-69G-25513,2.6,9,1.8,2.4,10,27209
25514,1,XX-70H-25514,1.4,2.6,3.4,5.2,5,16000
25515,1,XY-71I-25515,5.8,1.8,4.6,3.2,7,22676
25516,1,XZ-72J-25516,7.8,8.4,2.8,9.6,3,32197
25517,1,XX-73K-25517,8.2,9.8,9.6,6.4,9.2,40893
25518,1,XY-74L-25518,4.4,6.6,3.2,5.6,8.8,24370
25519,1,XZ-75M-25519,9.8,1.2,6.6,2.6,1.2,19346
25520,1,XX-76N-25520,10,8.4,10,3.4,7.6,35830
25521,1,XY-77O-25521,7,10,1.6,4,5,27087
25522,1,XZ-78P-25522,2.6,6.4,3.2,3.2,3.6,20362
25523,1,XX-79Q-25523,7.4,5.4,3.2,4.8,3.2,25202
25524,1,XY-80R-25524,7.6,2.6,8.6,1,5.8,27213
25525,1,XZ-81S-25525,8,10,3.8,1,8,26217
25526,1,XX-82T-25526,4,5.2,7.2,4,1.4,23755
25527,1,XY-83U-25527,9.4,5.2,5.4,8.6,6.8,30451
25528,1,XZ-84V-25528,3.8,4.2,5.2,8.8,4.4,22567
25529,1,XX-85W-25529,9.2,9,5.6,9.6,7,37552
25530,1,XY-86X-25530,3.4,1.4,6.8,4.2,9,21787
25531,1,XZ-87Y-25531,3.4,5.4,2.6,7.4,7.6,24848
25532,1,XX-88Z-25532,5.8,4.2,1.4,1.4,3,15260
25533,1,XY-89A-25533,7.6,8.2,9.4,5.4,4,37880
25534,1,XZ-90B-25534,7,8.6,10,5.8,7.8,40705
25535,1,XX-91C-25535,2.8,4,1.8,2,2,13375
25536,1,XY-92D-25536,2.2,9.8,7,9.8,9.6,39252
25537,1,XZ-93E-25537,2.6,10,8.4,5.6,8.4,33772
25538,1,XX-94F-25538,8.2,9.8,3.8,5.2,8,30086
25539,1,XY-95G-25539,4.4,5,2.6,3.2,8.8,26311
25540,1,XZ-96H-25540,5,5.2,8.4,6.8,2.2,27989
25541,1,XX-97I-25541,8.4,2,3,4.4,6.8,21655
25542,1,XY-98J-25542,6.8,7.8,5.8,2.2,2.2,22776
25543,1,XZ-99K-25543,6.4,6.4,4.4,6.6,6.6,26588
25544,1,XX-11A-25544,1.4,4.6,3,3.8,4.2,18357
25545,1,XY-12B-25545,9.2,8,2.8,5.2,4.8,32295
25546,1,XZ-13C-25546,9.2,2,8.2,4,8.4,31895
25547,1,XX-14D-25547,2.4,7.2,2.8,3.8,2.6,20075
25548,1,XY-15E-25548,9.8,5.2,6,6.2,4.6,30741
25549,1,XZ-16F-25549,8.2,3.2,4.6,8,3.8,25573
25550,1,XX-17G-25550,3,9.8,5,1.4,2.2,21824
25551,1,XY-18H-25551,3.6,5.6,9.4,1.4,4,24367
25552,1,XZ-19I-25552,2.8,8.8,4.8,10,1.6,27941
25553,1,XX-20J-25553,5.8,5.8,2.4,5.4,2.4,21983
25554,1,XY-21K-25554,6,6,6.4,7.6,7.4,34592
25555,1,XZ-22L-25555,9.2,9.4,1.6,3.8,3.2,23903
25556,1,XX-23M-25556,6.4,1.4,8.4,9,1.2,23430
25557,1,XY-24N-25557,2.8,6,2.2,5.6,6.6,21634
25558,1,XZ-25O-25558,8,6.8,3,8.4,8.4,34984
25559,1,XX-26P-25559,1.4,5.6,9.2,4.2,9.2,27664
25560,1,XY-27Q-25560,1.6,6.2,2.6,7.2,4,19047
25561,1,XZ-28R-25561,5.4,3,6.8,1.6,8,25418
25562,1,XX-29S-25562,2.4,6.2,1,2.2,2.8,16002
25563,1,XY-30T-25563,3.2,8.4,9.6,7.8,5.2,35698
25564,1,XZ-31U-25564,5.6,1.2,2.6,8.4,3.6,19724
25565,1,XX-32V-25565,1.4,7.6,7.2,3.6,4.6,20842
25566,1,XY-33W-25566,7.6,8.6,1,7.8,4,24955
25567,1,XZ-34X-25567,5,7,4.6,1.4,3.6,19364
25568,1,XX-35Y-25568,2,4,3.4,2.2,4.4,17181
25569,1,XY-36Z-25569,5.2,9,3.4,5.4,3.4,25521
25570,1,XZ-37A-25570,8.6,5,6.4,7,9.8,35828
25571,1,XX-38B-25571,2.4,9.4,6.2,9.8,2.6,31348
25572,1,XY-39C-25572,6.2,6.6,9.2,2.4,6.4,26245
25573,1,XZ-40D-25573,1.4,4.6,9,7.4,3.4,24043
25574,1,XX-41E-25574,2.6,6.6,1.4,5.4,8.2,22770
25575,1,XY-42F-25575,7.6,1,5.2,1.8,6.2,18909
25576,1,XZ-43G-25576,9.8,3.8,2,3.8,10,28403
25577,1,XX-44H-25577,5.8,1.6,6.4,9.4,2.6,27619
25578,1,XY-45I-25578,2,4,2.8,3.8,8.6,20233
25579,1,XZ-46J-25579,7.6,5.8,9,2.4,9,29612
25580,1,XX-47K-25580,8.8,6.2,9.8,1.6,9.2,34938
25581,1,XY-48L-25581,8.4,4,1.2,7.8,3.6,21512
25582,1,XZ-49M-25582,4.8,3,2.2,3.6,6.2,18143
25583,1,XX-50N-25583,6.6,2.4,4.2,9.6,1,21701
25584,1,XY-51O-25584,9,6.6,2.6,6.6,5,29183
25585,1,XZ-52P-25585,7.6,2,4.2,9.8,6,26723
25586,1,XX-53Q-25586,1.6,5.4,5,7.4,8,24441
25587,1,XY-54R-25587,1.2,4.4,4.6,8,2.8,18417
25588,1,XZ-55S-25588,8,2.8,9.8,4.6,8.8,34796
25589,1,XX-56T-25589,6.8,3.8,5.2,3.8,5.4,25773
25590,1,XY-57U-25590,4,8.6,10,2.6,8,32035
25591,1,XZ-58V-25591,8.6,2.6,4,8.4,2.8,28443
25592,1,XX-59W-25592,2.2,4.8,7.8,8.8,9.4,34713
25593,1,XY-60X-25593,1.6,8.2,2.2,5.8,10,28067
25594,1,XZ-61Y-25594,8.2,4.2,3.6,1.8,3.2,21806
25595,1,XX-62Z-25595,5.4,8.2,6.6,2.4,1,25023
25596,1,XY-63A-25596,1.8,3.2,7.4,7.4,7.6,29513
25597,1,XZ-64B-25597,2.8,5,3.6,7,9.8,28318
25598,1,XX-65C-25598,9.2,3.2,6.8,9.4,1.8,26032
25599,1,XY-66D-25599,9.2,4.8,7.8,2.2,10,30971
25600,1,XZ-67E-25600,7.2,1,6.2,2.2,1.8,18245
25601,1,XX-68F-25601,3.6,5.4,4.2,2,3.6,20520
25602,1,XY-69G-25602,4.2,4.8,6.2,9,7,31041
25603,1,XZ-70H-25603,8.4,4.2,6.2,5.8,5.6,26377
25604,1,XX-71I-25604,5.8,7.4,6.6,1.6,9,29716
25605,1,XY-72J-25605,5.4,2.4,8.6,3.2,5.4,25038
25606,1,XZ-73K-25606,4.6,7.4,5.4,1.8,8.8,25127
25607,1,XX-74L-25607,1,4.2,4.6,1.2,3,13740
25608,1,XY-75M-25608,10,3.8,8.8,9.2,4.8,36249
25609,1,XZ-76N-25609,8.6,8.8,3.6,9.2,9.8,35140
25610,1,XX-77O-25610,3.8,6,6.8,3.4,3.4,24636
25611,1,XY-78P-25611,7.2,7.2,6,1.6,8,28353
25612,1,XZ-79Q-25612,8.4,5.2,6.2,8.6,7.4,37669
